State,City,Date Local,NO2 Mean,NO2 AQI,O3 Mean,O3 AQI,SO2 Mean,SO2 AQI,CO Mean,CO AQI
New York,New York,4/7/2008,13.291667,24,0.035875,35,0.95,,0.291667,5
New York,New York,4/8/2008,13.666667,27,0.032,33,1.3125,3,0.283333,
New York,New York,4/8/2008,13.666667,27,0.032,33,1.3125,3,0.283333,5
New York,New York,4/8/2008,13.666667,27,0.032,33,1.2625,,0.283333,
New York,New York,4/8/2008,13.666667,27,0.032,33,1.2625,,0.283333,5
New York,New York,4/9/2008,28.416667,38,0.016583,22,2.770833,7,0.516667,
New York,New York,4/9/2008,28.416667,38,0.016583,22,2.770833,7,0.504167,7
New York,New York,4/9/2008,28.416667,38,0.016583,22,2.75,,0.516667,
New York,New York,4/9/2008,28.416667,38,0.016583,22,2.75,,0.504167,7
New York,New York,4/10/2008,37,62,0.0255,42,6.133333,29,0.909091,
New York,New York,4/10/2008,37,62,0.0255,42,6.133333,29,0.784615,13
New York,New York,4/10/2008,37,62,0.0255,42,6.1,,0.909091,
New York,New York,4/10/2008,37,62,0.0255,42,6.1,,0.784615,13
New York,New York,4/11/2008,21.833333,39,0.024542,32,1.7,4,0.418182,
New York,New York,4/11/2008,21.833333,39,0.024542,32,1.7,4,0.45,6
New York,New York,4/11/2008,21.833333,39,0.024542,32,1.783333,,0.418182,
New York,New York,4/11/2008,21.833333,39,0.024542,32,1.783333,,0.45,6
New York,New York,4/12/2008,27.833333,50,0.019375,30,3.6,10,0.4625,
New York,New York,4/12/2008,27.833333,50,0.019375,30,3.6,10,0.4875,7
New York,New York,4/12/2008,27.833333,50,0.019375,30,3.55,,0.4625,
New York,New York,4/12/2008,27.833333,50,0.019375,30,3.55,,0.4875,7
New York,New York,4/13/2008,9.541667,15,0.033333,31,1.6375,6,0.266667,
New York,New York,4/13/2008,9.541667,15,0.033333,31,1.6375,6,0.270833,5
New York,New York,4/13/2008,9.541667,15,0.033333,31,1.6125,,0.266667,
New York,New York,4/13/2008,9.541667,15,0.033333,31,1.6125,,0.270833,5
New York,New York,4/14/2008,23.041667,46,0.025792,32,3.595833,19,0.358333,
New York,New York,4/14/2008,23.041667,46,0.025792,32,3.595833,19,0.345833,5
New York,New York,4/14/2008,23.041667,46,0.025792,32,3.5625,,0.358333,
New York,New York,4/14/2008,23.041667,46,0.025792,32,3.5625,,0.345833,5
New York,New York,4/15/2008,25.25,52,0.024083,38,3.541667,16,0.416667,
New York,New York,4/15/2008,25.25,52,0.024083,38,3.541667,16,0.395833,6
New York,New York,4/15/2008,25.25,52,0.024083,38,3.5,,0.416667,
New York,New York,4/15/2008,25.25,52,0.024083,38,3.5,,0.395833,6
New York,New York,4/16/2008,34.041667,58,0.025083,38,6.4,33,0.525,
New York,New York,4/16/2008,34.041667,58,0.025083,38,6.4,33,0.566667,9
New York,New York,4/16/2008,34.041667,58,0.025083,38,6.3625,,0.525,
New York,New York,4/16/2008,34.041667,58,0.025083,38,6.3625,,0.566667,9
New York,New York,4/17/2008,47.625,70,0.018792,31,7.6,31,0.641667,
New York,New York,4/17/2008,47.625,70,0.018792,31,7.6,31,0.633333,10
New York,New York,4/17/2008,47.625,70,0.018792,31,7.575,,0.641667,
New York,New York,4/17/2008,47.625,70,0.018792,31,7.575,,0.633333,10
New York,New York,4/18/2008,58.9,78,0.027556,31,7.504348,17,0.57619,
New York,New York,4/18/2008,58.9,78,0.027556,31,7.504348,17,0.55,8
New York,New York,4/18/2008,58.9,78,0.027556,31,7.114286,,0.57619,
New York,New York,4/18/2008,58.9,78,0.027556,31,7.114286,,0.55,8
New York,New York,4/19/2008,18.75,42,0.048042,84,3.3125,9,0.358333,
New York,New York,4/19/2008,18.75,42,0.048042,84,3.3125,9,0.4,6
New York,New York,4/19/2008,18.75,42,0.048042,84,3.275,,0.358333,
New York,New York,4/19/2008,18.75,42,0.048042,84,3.275,,0.4,6
New York,New York,4/20/2008,10.708333,13,0.034333,36,0.8375,1,0.275,
New York,New York,4/20/2008,10.708333,13,0.034333,36,0.8375,1,0.2875,3
New York,New York,4/20/2008,10.708333,13,0.034333,36,0.8,,0.275,
New York,New York,4/20/2008,10.708333,13,0.034333,36,0.8,,0.2875,3
New York,New York,4/21/2008,16.583333,42,0.026889,33,1.341667,6,0.3125,
New York,New York,4/21/2008,16.583333,42,0.026889,33,1.341667,6,0.304167,5
New York,New York,4/21/2008,16.583333,42,0.026889,33,1.3,,0.3125,
New York,New York,4/21/2008,16.583333,42,0.026889,33,1.3,,0.304167,5
New York,New York,4/22/2008,18.5,47,0.023208,32,1.37,4,0.329167,
New York,New York,4/22/2008,18.5,47,0.023208,32,1.37,4,0.316667,5
New York,New York,4/22/2008,18.5,47,0.023208,32,1.316667,,0.329167,
New York,New York,4/22/2008,18.5,47,0.023208,32,1.316667,,0.316667,5
New York,New York,4/23/2008,35.291667,61,0.022042,36,3.520833,16,0.525,
New York,New York,4/23/2008,35.291667,61,0.022042,36,3.520833,16,0.520833,9
New York,New York,4/23/2008,35.291667,61,0.022042,36,3.475,,0.525,
New York,New York,4/23/2008,35.291667,61,0.022042,36,3.475,,0.520833,9
New York,New York,4/24/2008,25.636364,54,0.033917,49,2.116667,7,0.35,
New York,New York,4/24/2008,25.636364,54,0.033917,49,2.116667,7,0.35,6
New York,New York,4/24/2008,25.636364,54,0.033917,49,2.0875,,0.35,
New York,New York,4/24/2008,25.636364,54,0.033917,49,2.0875,,0.35,6
New York,New York,4/25/2008,24.666667,48,0.040333,47,1.820833,7,0.354167,
New York,New York,4/25/2008,24.666667,48,0.040333,47,1.820833,7,0.366667,6
New York,New York,4/25/2008,24.666667,48,0.040333,47,1.775,,0.354167,
New York,New York,4/25/2008,24.666667,48,0.040333,47,1.775,,0.366667,6
New York,New York,4/26/2008,9.041667,26,0.046417,44,0.775,1,0.2875,
New York,New York,4/26/2008,9.041667,26,0.046417,44,0.775,1,0.329167,5
New York,New York,4/26/2008,9.041667,26,0.046417,44,0.7375,,0.2875,
New York,New York,4/26/2008,9.041667,26,0.046417,44,0.7375,,0.329167,5
New York,New York,4/27/2008,9.541667,15,0.036,37,1.125,1,0.320833,
New York,New York,4/27/2008,9.541667,15,0.036,37,1.125,1,0.333333,5
New York,New York,4/27/2008,9.541667,15,0.036,37,1.075,,0.320833,
New York,New York,4/27/2008,9.541667,15,0.036,37,1.075,,0.333333,5
New York,New York,4/28/2008,25.083333,41,0.012292,20,0.845833,3,0.425,
New York,New York,4/28/2008,25.083333,41,0.012292,20,0.845833,3,0.4,6
New York,New York,4/28/2008,25.083333,41,0.012292,20,0.8125,,0.425,
New York,New York,4/28/2008,25.083333,41,0.012292,20,0.8125,,0.4,6
New York,New York,4/29/2008,23.52381,35,0.021583,31,2.125,6,0.404348,
New York,New York,4/29/2008,23.52381,35,0.021583,31,2.125,6,0.420833,6
New York,New York,4/29/2008,23.52381,35,0.021583,31,2.1,,0.404348,
New York,New York,4/29/2008,23.52381,35,0.021583,31,2.1,,0.420833,6
New York,New York,4/30/2008,20.125,38,0.029417,39,2.327273,9,0.358333,
New York,New York,4/30/2008,20.125,38,0.029417,39,2.327273,9,0.354167,5
New York,New York,4/30/2008,20.125,38,0.029417,39,2.357143,,0.358333,
New York,New York,4/30/2008,20.125,38,0.029417,39,2.357143,,0.354167,5
New York,New York,5/1/2008,26.291667,53,0.035458,42,3.791667,20,0.4625,
New York,New York,5/1/2008,26.291667,53,0.035458,42,3.791667,20,0.45,7
New York,New York,5/1/2008,26.291667,53,0.035458,42,3.75,,0.4625,
New York,New York,5/1/2008,26.291667,53,0.035458,42,3.75,,0.45,7
New York,New York,5/2/2008,16,37,0.040875,39,0.6625,1,0.4,
New York,New York,5/2/2008,16,37,0.040875,39,0.6625,1,0.4,5
New York,New York,5/2/2008,16,37,0.040875,39,0.625,,0.4,
New York,New York,5/2/2008,16,37,0.040875,39,0.625,,0.4,5
New York,New York,5/3/2008,10.333333,16,0.037042,35,0.5,1,0.358333,
New York,New York,5/3/2008,10.333333,16,0.037042,35,0.5,1,0.379167,5
New York,New York,5/3/2008,10.333333,16,0.037042,35,0.4875,,0.358333,
New York,New York,5/3/2008,10.333333,16,0.037042,35,0.4875,,0.379167,5
New York,New York,5/4/2008,14.166667,36,0.0335,36,1.3375,4,0.383333,
New York,New York,5/4/2008,14.166667,36,0.0335,36,1.3375,4,0.383333,6
New York,New York,5/4/2008,14.166667,36,0.0335,36,1.3,,0.383333,
New York,New York,5/4/2008,14.166667,36,0.0335,36,1.3,,0.383333,6
New York,New York,5/5/2008,25.26087,54,0.025708,32,2.278261,7,0.378261,
New York,New York,5/5/2008,25.26087,54,0.025708,32,2.278261,7,0.370833,5
New York,New York,5/5/2008,25.26087,54,0.025708,32,2.257143,,0.378261,
New York,New York,5/5/2008,25.26087,54,0.025708,32,2.257143,,0.370833,5
New York,New York,5/6/2008,45.958333,78,0.019083,41,4.731818,16,0.621739,
New York,New York,5/6/2008,45.958333,78,0.019083,41,4.731818,16,0.55,8
New York,New York,5/6/2008,45.958333,78,0.019083,41,4.828571,,0.621739,
New York,New York,5/6/2008,45.958333,78,0.019083,41,4.828571,,0.55,8
New York,New York,5/7/2008,31.458333,64,0.042125,47,3.791667,16,0.5125,
New York,New York,5/7/2008,31.458333,64,0.042125,47,3.791667,16,0.595833,9
New York,New York,5/7/2008,31.458333,64,0.042125,47,3.75,,0.5125,
New York,New York,5/7/2008,31.458333,64,0.042125,47,3.75,,0.595833,9
New York,New York,5/8/2008,25.045455,38,0.033278,33,2.85,10,0.4375,
New York,New York,5/8/2008,25.045455,38,0.033278,33,2.85,10,0.454167,6
New York,New York,5/8/2008,25.045455,38,0.033278,33,2.8125,,0.4375,
New York,New York,5/8/2008,25.045455,38,0.033278,33,2.8125,,0.454167,6
New York,New York,5/9/2008,14.583333,25,0.02375,26,0.691667,1,0.375,
New York,New York,5/9/2008,14.583333,25,0.02375,26,0.691667,1,0.375,5
New York,New York,5/9/2008,14.583333,25,0.02375,26,0.65,,0.375,
New York,New York,5/9/2008,14.583333,25,0.02375,26,0.65,,0.375,5
New York,New York,5/10/2008,15.958333,38,0.024083,31,1.75,4,0.391667,
New York,New York,5/10/2008,15.958333,38,0.024083,31,1.75,4,0.379167,6
New York,New York,5/10/2008,15.958333,38,0.024083,31,1.7375,,0.391667,
New York,New York,5/10/2008,15.958333,38,0.024083,31,1.7375,,0.379167,6
New York,New York,5/11/2008,8.666667,33,0.0375,36,1.1375,4,0.333333,
New York,New York,5/11/2008,8.666667,33,0.0375,36,1.1375,4,0.370833,6
New York,New York,5/11/2008,8.666667,33,0.0375,36,1.0875,,0.333333,
New York,New York,5/11/2008,8.666667,33,0.0375,36,1.0875,,0.370833,6
New York,New York,5/12/2008,8.625,12,0.036167,32,0.516667,0,0.320833,
New York,New York,5/12/2008,8.625,12,0.036167,32,0.516667,0,0.320833,5
New York,New York,5/12/2008,8.625,12,0.036167,32,0.4875,,0.320833,
New York,New York,5/12/2008,8.625,12,0.036167,32,0.4875,,0.320833,5
New York,New York,5/13/2008,11.833333,24,0.031208,37,1.108333,3,0.341667,
New York,New York,5/13/2008,11.833333,24,0.031208,37,1.108333,3,0.316667,5
New York,New York,5/13/2008,11.833333,24,0.031208,37,1.0875,,0.341667,
New York,New York,5/13/2008,11.833333,24,0.031208,37,1.0875,,0.316667,5
New York,New York,5/14/2008,28.958333,48,0.027208,31,4.0875,13,0.4375,
New York,New York,5/14/2008,28.958333,48,0.027208,31,4.0875,13,0.433333,6
New York,New York,5/14/2008,28.958333,48,0.027208,31,4.05,,0.4375,
New York,New York,5/14/2008,28.958333,48,0.027208,31,4.05,,0.433333,6
New York,New York,5/15/2008,25.75,45,0.026167,34,2.770833,6,0.466667,
New York,New York,5/15/2008,25.75,45,0.026167,34,2.770833,6,0.441667,7
New York,New York,5/15/2008,25.75,45,0.026167,34,2.75,,0.466667,
New York,New York,5/15/2008,25.75,45,0.026167,34,2.75,,0.441667,7
New York,New York,5/16/2008,21,41,0.020125,25,0.795833,4,0.429167,
New York,New York,5/16/2008,21,41,0.020125,25,0.795833,4,0.475,7
New York,New York,5/16/2008,21,41,0.020125,25,0.775,,0.429167,
New York,New York,5/16/2008,21,41,0.020125,25,0.775,,0.475,7
New York,New York,5/17/2008,13,20,0.039958,46,1.766667,4,0.358333,
New York,New York,5/17/2008,13,20,0.039958,46,1.766667,4,0.366667,5
New York,New York,5/17/2008,13,20,0.039958,46,1.725,,0.358333,
New York,New York,5/17/2008,13,20,0.039958,46,1.725,,0.366667,5
New York,New York,5/18/2008,16.952381,29,0.033583,36,2.157143,4,0.408696,
New York,New York,5/18/2008,16.952381,29,0.033583,36,2.157143,4,0.416667,6
New York,New York,5/18/2008,16.952381,29,0.033583,36,2.114286,,0.408696,
New York,New York,5/18/2008,16.952381,29,0.033583,36,2.114286,,0.416667,6
New York,New York,5/19/2008,12.791667,25,0.025583,30,1.591667,4,0.316667,
New York,New York,5/19/2008,12.791667,25,0.025583,30,1.591667,4,0.320833,5
New York,New York,5/19/2008,12.791667,25,0.025583,30,1.5625,,0.316667,
New York,New York,5/19/2008,12.791667,25,0.025583,30,1.5625,,0.320833,5
New York,New York,5/20/2008,37.833333,51,0.007833,16,5.320833,16,0.529167,
New York,New York,5/20/2008,37.833333,51,0.007833,16,5.320833,16,0.483333,8
New York,New York,5/20/2008,37.833333,51,0.007833,16,5.2875,,0.529167,
New York,New York,5/20/2008,37.833333,51,0.007833,16,5.2875,,0.483333,8
New York,New York,5/21/2008,31.5,49,0.02,32,4.329167,16,0.525,
New York,New York,5/21/2008,31.5,49,0.02,32,4.329167,16,0.545833,8
New York,New York,5/21/2008,31.5,49,0.02,32,4.2875,,0.525,
New York,New York,5/21/2008,31.5,49,0.02,32,4.2875,,0.545833,8
New York,New York,5/22/2008,17.083333,31,0.013375,16,2.066667,14,0.345833,
New York,New York,5/22/2008,17.083333,31,0.013375,16,2.066667,14,0.379167,6
New York,New York,5/22/2008,17.083333,31,0.013375,16,2.0375,,0.345833,
New York,New York,5/22/2008,17.083333,31,0.013375,16,2.0375,,0.379167,6
New York,New York,5/23/2008,14.416667,23,0.020208,25,1.204167,4,0.320833,
New York,New York,5/23/2008,14.416667,23,0.020208,25,1.204167,4,0.320833,5
New York,New York,5/23/2008,14.416667,23,0.020208,25,1.1625,,0.320833,
New York,New York,5/23/2008,14.416667,23,0.020208,25,1.1625,,0.320833,5
New York,New York,5/24/2008,15.227273,30,0.024333,31,1.185,4,0.345455,
New York,New York,5/24/2008,15.227273,30,0.024333,31,1.185,4,0.333333,5
New York,New York,5/24/2008,15.227273,30,0.024333,31,1.166667,,0.345455,
New York,New York,5/24/2008,15.227273,30,0.024333,31,1.166667,,0.333333,5
New York,New York,5/25/2008,14.333333,28,0.033125,39,1.375,3,0.375,
New York,New York,5/25/2008,14.333333,28,0.033125,39,1.375,3,0.366667,5
New York,New York,5/25/2008,14.333333,28,0.033125,39,1.35,,0.375,
New York,New York,5/25/2008,14.333333,28,0.033125,39,1.35,,0.366667,5
New York,New York,5/26/2008,11.875,20,0.040958,45,2.045833,7,0.391667,
New York,New York,5/26/2008,11.875,20,0.040958,45,2.045833,7,0.4,5
New York,New York,5/26/2008,11.875,20,0.040958,45,2,,0.391667,
New York,New York,5/26/2008,11.875,20,0.040958,45,2,,0.4,5
New York,New York,5/27/2008,25.791667,41,0.027167,36,2.420833,7,0.491667,
New York,New York,5/27/2008,25.791667,41,0.027167,36,2.420833,7,0.491667,7
New York,New York,5/27/2008,25.791667,41,0.027167,36,2.3875,,0.491667,
New York,New York,5/27/2008,25.791667,41,0.027167,36,2.3875,,0.491667,7
New York,New York,5/28/2008,13.375,38,0.028167,33,0.895833,4,0.329167,
New York,New York,5/28/2008,13.375,38,0.028167,33,0.895833,4,0.325,5
New York,New York,5/28/2008,13.375,38,0.028167,33,0.85,,0.329167,
New York,New York,5/28/2008,13.375,38,0.028167,33,0.85,,0.325,5
New York,New York,5/29/2008,26.291667,63,0.027458,43,2.2875,10,0.383333,
New York,New York,5/29/2008,26.291667,63,0.027458,43,2.2875,10,0.375,6
New York,New York,5/29/2008,26.291667,63,0.027458,43,2.2625,,0.383333,
New York,New York,5/29/2008,26.291667,63,0.027458,43,2.2625,,0.375,6
New York,New York,5/30/2008,33.958333,61,0.0435,51,3.454167,10,0.5125,
New York,New York,5/30/2008,33.958333,61,0.0435,51,3.454167,10,0.5375,8
New York,New York,5/30/2008,33.958333,61,0.0435,51,3.4125,,0.5125,
New York,New York,5/30/2008,33.958333,61,0.0435,51,3.4125,,0.5375,8
New York,New York,5/31/2008,19,34,0.028333,38,1.675,3,0.470833,
New York,New York,5/31/2008,19,34,0.028333,38,1.675,3,0.45,6
New York,New York,5/31/2008,19,34,0.028333,38,1.6375,,0.470833,
New York,New York,5/31/2008,19,34,0.028333,38,1.6375,,0.45,6
New York,New York,6/1/2008,12.736842,19,0.036941,41,1.99,4,0.357143,
New York,New York,6/1/2008,12.736842,19,0.036941,41,1.99,4,0.394444,6
New York,New York,6/1/2008,12.736842,19,0.036941,41,1.983333,,0.357143,
New York,New York,6/1/2008,12.736842,19,0.036941,41,1.983333,,0.394444,6
New York,New York,6/2/2008,21.333333,49,0.022417,35,1.6625,7,0.3625,
New York,New York,6/2/2008,21.333333,49,0.022417,35,1.6625,7,0.333333,5
New York,New York,6/2/2008,21.333333,49,0.022417,35,1.6125,,0.3625,
New York,New York,6/2/2008,21.333333,49,0.022417,35,1.6125,,0.333333,5
New York,New York,6/3/2008,29.125,49,0.04275,64,4.945833,14,0.504167,
New York,New York,6/3/2008,29.125,49,0.04275,64,4.945833,14,0.545833,8
New York,New York,6/3/2008,29.125,49,0.04275,64,4.9,,0.504167,
New York,New York,6/3/2008,29.125,49,0.04275,64,4.9,,0.545833,8
New York,New York,6/4/2008,21.583333,46,0.027667,33,1.004167,4,0.504167,
New York,New York,6/4/2008,21.583333,46,0.027667,33,1.004167,4,0.495833,8
New York,New York,6/4/2008,21.583333,46,0.027667,33,0.95,,0.504167,
New York,New York,6/4/2008,21.583333,46,0.027667,33,0.95,,0.495833,8
New York,New York,6/5/2008,13.791667,39,0.036583,36,0.770833,4,0.383333,
New York,New York,6/5/2008,13.791667,39,0.036583,36,0.770833,4,0.395833,5
New York,New York,6/5/2008,13.791667,39,0.036583,36,0.75,,0.383333,
New York,New York,6/5/2008,13.791667,39,0.036583,36,0.75,,0.395833,5
New York,New York,6/6/2008,15.25,26,0.025708,31,0.975,3,0.370833,
New York,New York,6/6/2008,15.25,26,0.025708,31,0.975,3,0.375,5
New York,New York,6/6/2008,15.25,26,0.025708,31,0.95,,0.370833,
New York,New York,6/6/2008,15.25,26,0.025708,31,0.95,,0.375,5
New York,New York,6/7/2008,28.625,48,0.036458,87,4.345833,13,0.6,
New York,New York,6/7/2008,28.625,48,0.036458,87,4.345833,13,0.570833,8
New York,New York,6/7/2008,28.625,48,0.036458,87,4.3,,0.6,
New York,New York,6/7/2008,28.625,48,0.036458,87,4.3,,0.570833,8
New York,New York,6/8/2008,20.791667,53,0.037458,67,4.641667,14,0.5,
New York,New York,6/8/2008,20.791667,53,0.037458,67,4.641667,14,0.5,8
New York,New York,6/8/2008,20.791667,53,0.037458,67,4.6125,,0.5,
New York,New York,6/8/2008,20.791667,53,0.037458,67,4.6125,,0.5,8
New York,New York,6/9/2008,26.583333,44,0.041125,90,5.291667,13,0.445833,
New York,New York,6/9/2008,26.583333,44,0.041125,90,5.291667,13,0.45,6
New York,New York,6/9/2008,26.583333,44,0.041125,90,5.25,,0.445833,
New York,New York,6/9/2008,26.583333,44,0.041125,90,5.25,,0.45,6
New York,New York,6/10/2008,29.041667,54,0.049958,116,5.875,16,0.5,
New York,New York,6/10/2008,29.041667,54,0.049958,116,5.875,16,0.5125,7
New York,New York,6/10/2008,29.041667,54,0.049958,116,5.825,,0.5,
New York,New York,6/10/2008,29.041667,54,0.049958,116,5.825,,0.5125,7
New York,New York,6/11/2008,20.875,50,0.034583,50,1.4875,6,0.3375,
New York,New York,6/11/2008,20.875,50,0.034583,50,1.4875,6,0.345833,6
New York,New York,6/11/2008,20.875,50,0.034583,50,1.45,,0.3375,
New York,New York,6/11/2008,20.875,50,0.034583,50,1.45,,0.345833,6
New York,New York,6/12/2008,21.916667,48,0.038083,49,1.533333,4,0.3375,
New York,New York,6/12/2008,21.916667,48,0.038083,49,1.533333,4,0.35,5
New York,New York,6/12/2008,21.916667,48,0.038083,49,1.5,,0.3375,
New York,New York,6/12/2008,21.916667,48,0.038083,49,1.5,,0.35,5
New York,New York,6/13/2008,26.291667,57,0.032,43,2.395833,11,0.383333,
New York,New York,6/13/2008,26.291667,57,0.032,43,2.395833,11,0.379167,7
New York,New York,6/13/2008,26.291667,57,0.032,43,2.3625,,0.383333,
New York,New York,6/13/2008,26.291667,57,0.032,43,2.3625,,0.379167,7
New York,New York,6/14/2008,22.916667,32,0.045875,106,4.141667,14,0.508333,
New York,New York,6/14/2008,22.916667,32,0.045875,106,4.141667,14,0.4875,8
New York,New York,6/14/2008,22.916667,32,0.045875,106,4.1125,,0.508333,
New York,New York,6/14/2008,22.916667,32,0.045875,106,4.1125,,0.4875,8
New York,New York,6/15/2008,13.047619,43,0.033792,41,0.904545,1,0.404348,
New York,New York,6/15/2008,13.047619,43,0.033792,41,0.904545,1,0.45,7
New York,New York,6/15/2008,13.047619,43,0.033792,41,0.885714,,0.404348,
New York,New York,6/15/2008,13.047619,43,0.033792,41,0.885714,,0.45,7
New York,New York,6/16/2008,15.333333,34,0.036958,51,1.458333,6,0.279167,
New York,New York,6/16/2008,15.333333,34,0.036958,51,1.458333,6,0.2875,3
New York,New York,6/16/2008,15.333333,34,0.036958,51,1.4375,,0.279167,
New York,New York,6/16/2008,15.333333,34,0.036958,51,1.4375,,0.2875,3
New York,New York,6/17/2008,25.125,42,0.026792,38,2.383333,10,0.2625,
New York,New York,6/17/2008,25.125,42,0.026792,38,2.383333,10,0.275,5
New York,New York,6/17/2008,25.125,42,0.026792,38,2.35,,0.2625,
New York,New York,6/17/2008,25.125,42,0.026792,38,2.35,,0.275,5
New York,New York,6/18/2008,26.708333,44,0.021,35,2.745833,7,0.2625,
New York,New York,6/18/2008,26.708333,44,0.021,35,2.745833,7,0.220833,5
New York,New York,6/18/2008,26.708333,44,0.021,35,2.7125,,0.2625,
New York,New York,6/18/2008,26.708333,44,0.021,35,2.7125,,0.220833,5
New York,New York,6/19/2008,24.458333,40,0.023958,37,2.445833,9,0.266667,
New York,New York,6/19/2008,24.458333,40,0.023958,37,2.445833,9,0.2875,5
New York,New York,6/19/2008,24.458333,40,0.023958,37,2.4,,0.266667,
New York,New York,6/19/2008,24.458333,40,0.023958,37,2.4,,0.2875,5
New York,New York,6/20/2008,29.041667,48,0.033958,54,5.179167,14,0.345833,
New York,New York,6/20/2008,29.041667,48,0.033958,54,5.179167,14,0.333333,6
New York,New York,6/20/2008,29.041667,48,0.033958,54,5.1625,,0.345833,
New York,New York,6/20/2008,29.041667,48,0.033958,54,5.1625,,0.333333,6
New York,New York,6/21/2008,26.041667,44,0.045625,93,2.7875,6,0.354167,
New York,New York,6/21/2008,26.041667,44,0.045625,93,2.7875,6,0.366667,5
New York,New York,6/21/2008,26.041667,44,0.045625,93,2.75,,0.354167,
New York,New York,6/21/2008,26.041667,44,0.045625,93,2.75,,0.366667,5
New York,New York,6/22/2008,15,31,0.037167,42,1.95,4,0.465,
New York,New York,6/22/2008,15,31,0.037167,42,1.95,4,0.452941,6
New York,New York,6/22/2008,15,31,0.037167,42,2.033333,,0.465,
New York,New York,6/22/2008,15,31,0.037167,42,2.033333,,0.452941,6
New York,New York,6/23/2008,23.791667,39,0.029667,43,2.320833,7,0.6,
New York,New York,6/23/2008,23.791667,39,0.029667,43,2.320833,7,0.6,8
New York,New York,6/23/2008,23.791667,39,0.029667,43,2.275,,0.6,
New York,New York,6/23/2008,23.791667,39,0.029667,43,2.275,,0.6,8
New York,New York,6/24/2008,23.458333,44,0.028375,36,1.8375,6,0.379167,
New York,New York,6/24/2008,23.458333,44,0.028375,36,1.8375,6,0.416667,7
New York,New York,6/24/2008,23.458333,44,0.028375,36,1.8,,0.379167,
New York,New York,6/24/2008,23.458333,44,0.028375,36,1.8,,0.416667,7
New York,New York,6/25/2008,24.375,58,0.033625,45,2.308333,9,0.3875,
New York,New York,6/25/2008,24.375,58,0.033625,45,2.308333,9,0.3625,6
New York,New York,6/25/2008,24.375,58,0.033625,45,2.275,,0.3875,
New York,New York,6/25/2008,24.375,58,0.033625,45,2.275,,0.3625,6
New York,New York,6/26/2008,30.458333,55,0.031542,47,6.0625,14,0.520833,
New York,New York,6/26/2008,30.458333,55,0.031542,47,6.0625,14,0.520833,7
New York,New York,6/26/2008,30.458333,55,0.031542,47,6.025,,0.520833,
New York,New York,6/26/2008,30.458333,55,0.031542,47,6.025,,0.520833,7
New York,New York,6/27/2008,37.708333,55,0.029125,42,5.816667,14,0.516667,
New York,New York,6/27/2008,37.708333,55,0.029125,42,5.816667,14,0.533333,7
New York,New York,6/27/2008,37.708333,55,0.029125,42,5.775,,0.516667,
New York,New York,6/27/2008,37.708333,55,0.029125,42,5.775,,0.533333,7
New York,New York,6/28/2008,31.75,66,0.035542,80,4.2375,9,0.541667,
New York,New York,6/28/2008,31.75,66,0.035542,80,4.2375,9,0.5,7
New York,New York,6/28/2008,31.75,66,0.035542,80,4.2125,,0.541667,
New York,New York,6/28/2008,31.75,66,0.035542,80,4.2125,,0.5,7
New York,New York,6/29/2008,19.045455,42,0.035542,47,3.236364,11,0.495455,
New York,New York,6/29/2008,19.045455,42,0.035542,47,3.236364,11,0.520833,8
New York,New York,6/29/2008,19.045455,42,0.035542,47,3.2,,0.495455,
New York,New York,6/29/2008,19.045455,42,0.035542,47,3.2,,0.520833,8
New York,New York,6/30/2008,23.5,47,0.029958,48,3.183333,9,0.420833,
New York,New York,6/30/2008,23.5,47,0.029958,48,3.183333,9,0.441667,8
New York,New York,6/30/2008,23.5,47,0.029958,48,3.1375,,0.420833,
New York,New York,6/30/2008,23.5,47,0.029958,48,3.1375,,0.441667,8
New York,New York,7/1/2008,26.625,44,0.036875,71,4.641667,14,0.429167,
New York,New York,7/1/2008,26.625,44,0.036875,71,4.641667,14,0.445833,7
New York,New York,7/1/2008,26.625,44,0.036875,71,4.5875,,0.429167,
New York,New York,7/1/2008,26.625,44,0.036875,71,4.5875,,0.445833,7
New York,New York,7/2/2008,24.458333,52,0.038083,47,2.672727,7,0.334783,
New York,New York,7/2/2008,24.458333,52,0.038083,47,2.672727,7,0.341667,5
New York,New York,7/2/2008,24.458333,52,0.038083,47,2.642857,,0.334783,
New York,New York,7/2/2008,24.458333,52,0.038083,47,2.642857,,0.341667,5
New York,New York,7/3/2008,19.952381,27,0.051625,100,3.416667,10,0.35,
New York,New York,7/3/2008,19.952381,27,0.051625,100,3.416667,10,0.383333,5
New York,New York,7/3/2008,19.952381,27,0.051625,100,3.375,,0.35,
New York,New York,7/3/2008,19.952381,27,0.051625,100,3.375,,0.383333,5
New York,New York,7/4/2008,19.458333,28,0.039833,43,2.7625,7,0.383333,
New York,New York,7/4/2008,19.458333,28,0.039833,43,2.7625,7,0.366667,5
New York,New York,7/4/2008,19.458333,28,0.039833,43,2.7375,,0.383333,
New York,New York,7/4/2008,19.458333,28,0.039833,43,2.7375,,0.366667,5
New York,New York,7/5/2008,16.958333,27,0.041944,38,1.333333,4,0.379167,
New York,New York,7/5/2008,16.958333,27,0.041944,38,1.333333,4,0.404167,6
New York,New York,7/5/2008,16.958333,27,0.041944,38,1.3,,0.379167,
New York,New York,7/5/2008,16.958333,27,0.041944,38,1.3,,0.404167,6
